ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,balance
8501,0,47.36,0.46287523,52140,66.83333333,0.690448792,1,3,0.184262371,1790.29,1364.23,492232,227842,34209.71
8502,0,8.95,0.103136257,180000,62.6875,0.218194444,0.5,1,0.085597333,2806.99,1116.25,427803,44122,36468.01
8506,0,8.47,0.385782493,65000,117.4705882,0.390384615,0.5,0,0.105681231,1560.37,1284.04,37700,14544,23814.63
8507,0,18.08,0.169021493,124000,90.95454545,0.201612903,1,1,0.083927419,2838.86,1476.49,304198,51416,22161.14
8508,0,16.67,0.045343263,90000,143.2142857,0.077777778,1,0,0.028969333,704.02,159.34,312880,14187,6295.98
8509,0,29.63,0.596835559,55000,39.68,0.4,1,2,0.137725091,592.5,1359.57,71229,42512,21407.5
8513,0,18.8,0.471278973,71000,125.0625,0.070422535,1,1,0.027043944,365.01,112.4,234532,110530,4634.99
8516,0,0.81,0.000232044,37000,251,0.081081081,1,1,0.031138378,219.02,65.87,120667,28,2780.98
8518,0,23.02,0.557318126,60000,125.375,0.116666667,1,6,0.054832,272.52,266.52,78736,43881,6727.48
8522,0,13.7,0.070880799,29250,89.95454545,0.615384615,0.5,1,0.236311795,1313.95,404.65,170300,12071,16686.05
8523,0,29.4,0.246013937,50000,68.44827586,0.36,1,1,0.0995808,424.83,377.85,143500,35303,17575.17
8528,0,7.54,0.05402754,63000,69.10344828,0.380952381,1,0,0.108874286,1387.31,1430.51,141687,7655,22612.69
8534,0,14.38,0.742033184,101760,133.7333333,0.314465409,1,1,0.08510967,1168.58,951.77,98722,73255,30831.42
8538,0,39.25,0.705911085,48000,45.5,0.166666667,1,2,0.06795,549.99,265.42,102367,72262,7450.01
8540,0,18,0.066592139,89400,51.12820513,0.223713647,1,4,0.057595973,1299.49,834.38,609171,40566,18700.51
8542,0,17.46,0.489177581,405000,30.67692308,0.043209877,1,8,0.015941926,1327.96,273.11,472861,231313,16172.04
8546,0,11.5,0.261386382,65000,34.56896552,0.153846154,1,1,0.056769231,10000,95.67,105916,27685,0
8566,0,20.48,0.311104991,15000,54.13513514,0.271666667,0.5,3,0.12116,4075,259.22,257794,80201,0
8568,0,33.97,0.721792346,39000,95.47619048,0.030769231,0.5,1,0.011987692,86.4,29.79,62421,45055,1113.6
8572,0,5.89,0.569134615,39900,330.5,0.07518797,0.5,0,0.030658647,347.61,157.56,41600,23676,2652.39
8573,0,7.56,0.679011677,100000,66.63333333,0.17,0.5,1,0.0621264,1301.75,245.68,73822,50126,15698.25
8576,0,8.83,0.066282414,90000,110.5555556,0.388888889,1,3,0.146150667,1733.66,427.64,433569,28738,33266.34
8580,0,21.51,0.286275957,104000,62.65625,0.317307692,1,0,0.123616154,3992.69,1325.8,338785,96986,29007.31
8581,0,10.4,0.334645758,90000,71.53571429,0.093333333,0.5,4,0.038057333,8400,364.04,222489,74455,0
8582,0,15.86,0.283376279,125000,82.875,0.16,1,7,0.06523008,1843.59,859.24,171147,48499,18156.41
8583,0,4.23,0.067498449,260000,58.05882353,0.134615385,1,1,0.049201846,4488.79,817.77,483700,32649,30511.21
8586,0,29.97,0.769769748,79040,45.45454545,0.428896761,0.5,2,0.134702429,1032.4,1556.17,135156,104039,32867.6
8587,0,23.65,0.109579736,110000,142.5,0.090909091,1,1,0.037327636,915.3,445.56,608023,66627,9084.7
8589,0,30.88,0.760236323,103294,46.58139535,0.145216566,0.5,1,0.063393421,959.77,646.52,226131,171913,14040.23
8590,0,22.5,0.489564165,43000,117.8823529,0.279069767,0.5,1,0.117753488,796.08,459.1,41300,20219,11203.92
8591,0,14.53,0.214978161,67000,71.57142857,0.250746269,1,6,0.06936,598.14,608.01,131418,28252,16201.86
8592,0,8.36,0.68063197,33600,105.7368421,0.142857143,0.5,5,0.05825,556.16,250.28,26900,18309,4243.84
8594,0,19.5,0.780659192,48000,48.70731707,0.520833333,0,0,0.140995,1223.38,1015.01,91506,71435,23776.62
8595,0,31.5,0.079848393,36000,131.9333333,0.666666667,0.5,5,0.262526667,717.31,2392.01,376501,30063,23282.69
8599,0,16.62,0.375443182,84400,62.0625,0.177725118,0.5,2,0.075001422,1680.58,923.59,88000,33039,13319.42
8600,0,24.34,0.64554739,140000,35.67857143,0.285714286,1,1,0.104428286,5130.04,948.1,261925,169085,34869.96
8603,0,6.29,0.0675867,500000,76.88461538,0.08,1,1,0.02036424,2630.73,1589.75,1095467,74039,37369.27
8604,0,6.16,0.670152551,103000,71.57142857,0.046601942,0.5,2,0.018572039,568.5,225.35,28974,19417,4231.5
8605,0,10.95,0.153018342,105000,69.31034483,0.071428571,0.5,0,0.027629714,7500,191.01,162523,24869,0
8606,0,8.63,0.339155356,120000,118.2941176,0.233333333,0.5,0,0.063151,1022.5,852.41,73972,25088,26977.5
8607,0,8.67,0.767460674,160000,105.3157895,0.08,1,1,0.0262155,625.67,1091.52,44500,34152,12174.33
8608,0,7.45,0.131549621,160000,46.60465116,0.0525,1,4,0.019551,8400,109.44,411875,54182,0
8614,0,14.79,0.473017183,68000,57.25714286,0.147058824,0.5,4,0.059138824,934.43,399.04,67858,32098,9065.57
8618,0,14.08,0.681362469,85000,50.2,0.352941176,0,3,0.097629176,708.06,652.39,171659,116962,29291.94
8621,0,9.08,0.648608927,160000,105.4736842,0.0625,0,0,0.02284425,1282.55,237.02,87774,56931,8717.45
8624,0,38.54,0.225691801,70000,86.52173913,0.4,1,6,0.100669714,1863.96,1057.56,296834,66993,26136.04
8625,0,18.98,0.13122392,60000,100,0.1,1,2,0.04106,549.17,262.64,209695,27517,5450.83
8629,0,21.12,0.759906387,75000,117.9411765,0.2,1,1,0.0856752,1315.14,798.26,49993,37990,13684.86
8631,0,28.09,0.354786371,40000,105.5263158,0.12,0.5,2,0.052386,307.13,211.81,33282,11808,4492.87
8635,0,17.35,0.326412687,63000,100.3,0.238095238,1,1,0.060594286,1449.31,393.94,54860,17907,13550.69
8636,0,10.58,0.292758,69000,79.68,0.289855072,1,2,0.078467826,1229.88,1012.05,34438,10082,18770.12
8640,0,12.45,0.080586134,75000,133.5333333,0.066666667,1,1,0.0265648,351.83,142.93,275432,22196,4648.17
8641,0,21.38,1.012991884,41524,33.41666667,0.024082458,0.5,2,0.010316925,110.39,66.21,146630,148535,889.61
8647,0,20.08,0.292477657,72000,125.375,0.069444444,1,2,0.03222,402.22,358.33,151615,44344,4597.78
8648,0,21.15,0.59735961,138000,51.41025641,0.202898551,1,6,0.085612174,1230.1,826.15,183988,109907,26769.9
8651,0,10.04,0.724804752,82000,167.5833333,0.082926829,1,0,0.035713171,6800,69.3,45455,32946,0
8652,0,12.73,0.867605928,135000,43.58695652,0.032407407,1,7,0.015731556,4375,162.18,76514,66384,0
8653,0,45.25,0.516116956,36609,167.1666667,0.163894124,1,2,0.061604523,598.29,148.16,133555,68930,5401.71
8656,0,15.34,0.140434079,160000,66.6,0.09375,1,3,0.029202,781.83,1149.11,340537,47823,14218.17
8658,0,13.48,0.269531816,140000,47.47619048,0.218214286,1,2,0.089598857,2796.2,1361.18,559203,150723,27753.8
8659,0,17.69,0.531814815,50000,62.0625,0.12,1,1,0.0499464,403.75,210.55,27000,14359,5596.25
8662,0,7.97,0.053580875,50000,99.45,0.16,1,0,0.0627768,8000,266.37,196600,10534,0
8669,0,17.24,0.2763904,125000,43.5,0.24,0.5,1,0.06859104,1734.16,1788.12,287633,79499,28265.84
8674,0,20.25,0.754687426,74895,95.42857143,0.400560785,1,7,0.166745444,3406.63,1734.16,63201,47697,26593.37
8675,0,13.95,0.917253964,36300,402.4,0.132231405,0.5,2,0.056644628,529.83,322.36,15892,14577,4270.17
8680,0,19.43,0.59832782,101000,55.75,0.148514851,0.5,1,0.057447921,1826.97,524.79,114581,68557,13173.03
8681,0,8.16,0.307563452,60000,45.54545455,0.16,0.5,2,0.065696,878.67,427.74,39400,12118,8721.33
8683,0,11.49,0.357997948,52000,95.33333333,0.153846154,0.5,0,0.057819231,596.39,151.72,43855,15700,7403.61
8686,0,19.77,0.159549609,76000,100.35,0.394736842,0.5,1,0.154855263,2144.11,761.81,290148,46293,27855.89
8690,0,15.3,0.194981356,49500,118,0.202020202,1,2,0.056509091,592.58,557.28,160641,31322,9407.42
8691,0,9.99,0.06122449,25000,125.0625,0.34,0.5,2,0.1315008,616.15,201.05,61201,3747,7883.85
8692,0,13.15,0.909266749,166400,60.39393939,0.240384615,1,0,0.068685577,1370.35,1420.13,119427,108591,38629.65
8695,0,30.27,0.118651262,32000,100.35,0.24296875,1,4,0.11052375,807.1,657.28,162552,19287,6967.9
8697,0,11.39,0.229616614,152000,57.17142857,0.197368421,1,1,0.052661053,4391.26,817.19,337493,77494,25608.74
8703,0,12.28,0.29473116,56000,154.3846154,0.25,0,1,0.063638571,733.56,446.64,92620,27298,13266.44
8704,0,24.04,0.448114943,30000,200.4,0.166666667,0,3,0.06796,343.69,162.23,43500,19493,4656.31
8705,0,18.76,0.14998823,70000,46.11627907,0.068571429,0.5,1,0.026333143,350.41,105.39,161426,24212,4449.59
8708,0,30.26,0.26639891,65000,117.7647059,0.307692308,1,3,0.091942154,871.14,1101.95,344840,91865,19128.86
8712,0,25.88,0.700935916,50000,54.18918919,0.216,1,0,0.0659064,577.47,768.49,62933,44112,10222.53
8713,0,25.62,0.736849544,85000,64.77419355,0.235294118,1,2,0.099295059,1780.62,1014.94,77830,57349,18219.38
8716,0,6.27,0.662194093,40000,287.5714286,0.4,0.5,1,0.131076,16000,12.39,23700,15694,0
8719,0,5.73,0.533372781,86500,71.32142857,0.086705202,1,0,0.03377896,722.81,242.47,16900,9014,6777.19
8720,0,11.39,1.068625053,65000,58.94117647,0.153846154,0.5,1,0.056232,1282.55,237.02,167621,179124,8717.45
8721,0,27.85,0.447724449,57000,51.07692308,0.280701754,0.5,1,0.11012,758.91,316.3,86111,38554,15241.09
8726,0,10.91,0.185569879,55000,68.5862069,0.036363636,1,1,0.014066182,243.6,75.99,75481,14007,1756.4
8730,0,22.26,0.260711603,35000,74.18518519,0.285714286,1,5,0.109731429,1226.06,368.95,122484,31933,8773.94
8733,0,18.41,0.441573639,50000,86.91304348,0.36,1,3,0.1353144,1794.82,452.45,42729,18868,16205.18
8735,0,30.08,0.138609161,72000,66.23333333,0.466666667,0.5,1,0.187663333,3139.58,1340.78,299100,41458,30460.42
8737,0,14.02,0.232543292,142000,80.16,0.021126761,1,1,0.008419437,282.82,113.7,305427,71025,2717.18
8739,0,8,0.104230969,104000,79.48,0.336538462,1,4,0.140074615,35000,19.01,356065,37113,0
8740,0,7.65,0.442685729,69000,133.7333333,0.347826087,0.5,3,0.092805217,890.93,678.01,35253,15606,23109.07
8746,0,6.07,0.059750158,200000,117.8823529,0.05,1,8,0.0217098,864.6,572.69,394409,23566,9135.4
8750,0,25.13,0.571435294,150000,80,0.2,0.5,3,0.072284,1285.37,3188.55,127500,72858,28714.63
8755,0,10.48,0.060036909,60000,117.7647059,0.1,0,0,0.039236,574.29,206.79,293153,17600,5425.71
8757,0,13.58,0.161819221,180000,58.52941176,0.1,1,4,0.029194667,806.45,929.21,575389,93109,17193.55
8771,0,33.12,0.792125805,52500,105.7894737,0.247619048,0.5,1,0.096454857,621.11,207.83,123238,97620,12378.89
8774,0,17.46,0.13411797,45500,100.2,0.131868132,1,5,0.052552088,565.65,227.39,196864,26403,5434.35
8777,0,11.2,0.26938627,85000,90.81818182,0.235294118,1,1,0.086000471,2046.84,376.33,98936,26652,17953.16
8778,0,11.19,0.212641868,130000,71.60714286,0.092307692,1,3,0.037115077,554.86,240.89,304860,64826,11445.14
8781,0,11.33,0.505120482,50000,143.1428571,0.56,0.5,1,0.1600464,1617.87,1693.02,33200,16770,26382.13
8789,0,27.37,0.285321109,103000,86.60869565,0.233009709,1,0,0.06516233,843.54,796.87,227088,64793,23156.46
8790,0,2.84,0.070623632,72550,95.23809524,0.082701585,1,1,0.032443832,428.83,129.86,91400,6455,5571.17
8791,0,19.31,0.247378426,330000,52.18421053,0.103030303,1,5,0.028506182,1622.79,1461.55,1223025,302550,32377.21
8792,0,21.77,0.825098718,55000,132.6,0.072727273,0.5,2,0.031749818,169.33,113.51,71669,59134,3830.67
8793,0,16.44,0.075478568,95500,77.15384615,0.031413613,1,1,0.013639791,326.69,199.96,288360,21765,2673.31
8795,0,24.98,0.560777678,59000,62.6875,0.237288136,0.5,0,0.074526102,426.39,657.77,306708,171995,13573.61
8796,0,17.53,0.138201074,175933,35.71428571,0.113679639,1,4,0.043966737,1449.72,473.06,617535,85344,18550.28
8800,0,22.88,0.469387963,85000,91,0.112941176,1,1,0.046373647,434.21,215.24,98213,46100,9165.79
8804,0,5.98,0.069668975,100000,74.18518519,0.17,1,1,0.0453684,1062.07,816.96,354505,24698,15937.93
8805,0,19.26,0.368232731,78000,104.9473684,0.128205128,0.5,5,0.048181538,745.46,189.66,124367,45796,9254.54
8807,0,4.94,0.011906433,60000,94.71428571,0.25,1,0,0.062918,795.69,446.94,420193,5003,14204.31
8808,0,29.45,0.214185039,134315,48.6097561,0.260581469,0.5,1,0.106235938,19594.99,769.99,481747,103183,15405.01
8813,0,9.1,0.138477503,112700,77.26923077,0.177462289,0.5,6,0.070722272,2368.7,925.66,477991,66191,17631.3
8815,0,19.42,0.773428587,112500,48.70731707,0.266666667,1,0,0.106270933,30000,1032.69,93785,72536,0
8818,0,6.43,0.983042705,34500,95.57142857,0.12173913,0,0,0.047429565,508.2,167.52,56200,55247,3691.8
8819,0,6.8,1.357300613,15000,250.125,1.068333333,1,1,0.36792,581.07,1205.38,12225,16593,15443.93
8823,0,33.41,0.635943148,45000,166.6666667,0.222222222,1,2,0.095194667,652.9,408.55,89074,56646,9347.1
8825,0,34.65,0.154023911,77900,117.0588235,0.385109114,1,2,0.170383055,1892,1393.84,269166,41458,28108
8831,0,10.85,0.254352404,49000,133.6,0.734693878,1,1,0.214444898,1201.94,1360.97,33717,8576,34798.06
8832,0,15.78,0.117872774,93600,111.1666667,0.256410256,1,3,0.102169231,1688.71,702.06,433654,51116,22311.29
8839,0,18.16,0.617345118,45000,334.8333333,0.213333333,1,2,0.087594667,878.67,427.74,47633,29406,8721.33
8841,0,12.5,0.960519314,118000,47.21428571,0.13559322,1,6,0.052817288,1151.64,397.22,184166,176895,14848.36
8843,0,12.37,0.640839864,159000,52.63157895,0.157232704,1,3,0.044936604,1148.86,1211.88,101445,65010,23851.14
8844,0,19.82,0.020150499,74000,86.69565217,0.291891892,1,1,0.073461081,1145.79,654.92,269770,5436,20454.21
8846,0,15.86,0.584644914,90500,62.53125,0.165745856,1,8,0.054763757,283.02,660.78,80755,47213,14716.98
8847,0,30.13,0.415234687,78000,111.6111111,0.28974359,1,0,0.112853846,869.37,2760.5,92762,38518,21730.63
8849,0,22.31,0.758157555,56000,80.12,0.089285714,1,0,0.034785,604.98,203.78,104535,79254,4395.02
8852,0,26.22,0.128423295,120000,71.14285714,0.3,0.5,4,0.10965,2756.22,508.96,563200,72328,33243.78
8856,0,9.93,0.832259528,32500,87.13043478,0.2,0.5,1,0.078461538,464.57,165.06,22040,18343,6035.43
8857,0,28.87,0.569414982,60705,60.12121212,0.444773907,0.5,5,0.182624166,2471.27,1181.89,78254,44559,24528.73
8861,0,45.52,0.810814976,55000,66.73333333,0.363636364,1,5,0.131426182,678.03,1702.23,116801,94704,19321.97
8863,0,6.69,0.369513514,40000,167.4166667,0.225,1,2,0.089667,1065.91,422.54,37000,13672,7934.09
8866,0,23.17,0.465909529,42000,117.6470588,0.226190476,1,0,0.092874286,869.53,423.28,51862,24163,8630.47
8870,0,9.3,0.037943275,32000,125.1875,0.2625,1,2,0.1124475,1423.56,442.9,174102,6606,6976.44
8874,0,4.04,0.085720809,100000,86.2173913,0.1,1,8,0.0402144,934.43,388.52,153300,13141,9065.57
8879,0,18.61,0.290669721,71000,53.97297297,0.090140845,0.5,1,0.033882254,638.18,160.87,299498,87055,5761.82
8881,0,9.72,0.158469565,100000,58.67647059,0.2,1,1,0.0553236,712.09,640.82,186875,29614,19287.91
8882,0,18.99,0.558817563,108000,52.68421053,0.092592593,1,1,0.034166667,1271.66,258.37,187308,104671,8728.34
8884,0,14.94,0.098361211,260000,32.17741935,0.076923077,0.5,3,0.028111385,1531.46,289.04,1150850,113199,18468.54
8885,0,16.73,0.550916379,250000,90.77272727,0.1536,1,0,0.05667744,3895.53,813.25,180875,99647,34504.47
8888,0,14.04,0.745016629,70000,125.25,0.214285714,1,2,0.096075429,932.36,714.98,46003,34273,14067.64
8890,0,18.52,0.323841867,118000,80,0.13559322,1,2,0.041371525,679.22,907.93,739401,239449,15320.78
8896,0,36.16,0.821279879,55000,77.07692308,0.181818182,1,2,0.080011636,1073.76,749.27,81664,67069,8926.24
8899,0,15.19,0.071294284,50000,165.75,0.24,1,1,0.089388,3303.04,253.44,211700,15093,8696.96
8910,0,0.67,0.080182927,82000,124.625,0.12195122,1,1,0.047841951,714.71,253.94,16400,1315,9285.29
8911,0,22.03,0.656180462,65000,133,0.461538462,1,2,0.165234462,1302.46,3129.61,45838,30078,28697.54
8914,0,7.63,0.057922557,50000,32.24193548,0.1,1,4,0.0375816,372.73,94.83,162700,9424,4627.27
8917,0,39.27,0.531377858,60000,56.82857143,0.25,0.5,2,0.098076,1072.07,389.99,83833,44547,13927.93
8918,0,12.39,0.05999951,58000,105.2631579,0.310344828,1,1,0.092735172,784.03,974.67,285719,17143,17215.97
8927,0,11.63,0.530870147,55000,105.5789474,0.545454545,1,0,0.236832,3266.76,2130.54,18675,9914,26733.24
8928,0,12.87,0.41917149,50000,143.1428571,0.3,1,0,0.1117368,1508.57,347.59,28678,12021,13491.43
8934,0,16.6,0.178012995,41000,77.03846154,0.087804878,0.5,2,0.037050732,238.84,120.12,186683,33232,3361.16
8938,0,12.61,0.109660223,83000,111.2222222,0.120481928,1,1,0.031363373,511.3,344.31,304258,33365,9488.7
8939,0,24.35,0.682923077,38000,133.1333333,0.289473684,0,0,0.118016842,756.2,356.66,32500,22195,10243.8
8940,0,21.36,0.196738882,89000,133.2,0.224719101,1,3,0.097572135,1729.19,1145.38,258439,50845,18270.81
8947,0,13.2,0.058509356,34000,251.125,0.352941176,0,4,0.13848,1442.29,501.33,153531,8983,10557.71
8948,0,10.81,0.091152689,86000,69.10344828,0.046511628,0.5,3,0.01716,4000,65.68,511274,46604,0
8951,0,14.78,0.35617026,63000,47.76190476,0.476190476,0.5,5,0.170447619,765.02,1876.51,205121,73058,29234.98
8953,0,31.35,0.241236508,97500,54.10810811,0.18025641,1,0,0.065131077,904.84,148.36,714755,172425,16670.16
8955,0,26.13,0.122155022,83000,64.48387097,0.042168675,1,3,0.016956145,244.05,102.89,485285,59280,3255.95
8962,0,18.04,0.230616822,52278.85,100.25,0.405517719,0,0,0.157982052,2043.11,697.66,107000,24676,19156.89
8966,0,28.24,0.558782267,54000,95.47619048,0.351851852,1,0,0.125966667,652.83,1587.32,49896,27881,18347.17
8967,0,22.07,0.334144526,42000,83.54166667,0.238095238,0.5,0,0.087842857,758.83,159.79,229703,76754,9241.17
8976,0,8.41,0.107287558,118000,79.76,0.033898305,1,1,0.014522034,349.9,217.5,411688,44169,3650.1
8979,0,18.52,0.258743717,71487,116.6470588,0.090925623,1,5,0.035424063,6500,2.35,236141,61100,0
8980,0,24.89,0.188849888,27480,134.1333333,0.116448326,1,1,0.049135371,284.95,143.78,102277,19315,2915.05
8982,0,22.54,0.826829689,65000,39.15686275,0.292307692,0.5,2,0.116490462,1791.22,751.73,139204,115098,17208.78
8985,0,12.32,0.461132895,60000,87.52173913,0.133333333,0.5,8,0.052308,796.65,269.82,37744,17405,7203.35
8988,0,5.44,0.076529014,125000,222.4444444,0.144,1,1,0.05262432,916.55,173.72,280900,21497,17083.45
8990,0,9.92,0.23330048,52500,117.8235294,0.088571429,1,1,0.032678857,803.54,71.9,31453,7338,3846.46
8991,0,25.16,0.736529942,50000,76.76923077,0.36,1,5,0.1353144,2251,560.08,67947,50045,15749
8994,0,30.33,0.193542285,50000,36.21818182,0.6,0,3,0.1714776,1734.16,1775.58,311875,60361,28265.84
8996,0,10.52,0.175015535,105832,79.64,0.226774511,1,2,0.083678661,3051.94,620.09,292894,51261,20948.06
8998,0,10.54,0.108988784,94966,68.75862069,0.073710591,1,1,0.026941432,716.4,137.63,275065,29979,6283.6
8999,0,22.04,0.753060255,55000,76.92307692,0.181818182,1,1,0.076717091,663.38,382.59,54734,41218,9336.62
9002,0,3.08,0.341345889,2300000,74,0.017391304,0.5,1,0.006679304,40000,1133.53,2761000,942456,0
9004,0,28.6,0.200847546,56000,32.24193548,0.160714286,1,1,0.061716429,656.99,202.32,163059,32750,8343.01
9010,0,30.1,0.147224212,72000,68.79310345,0.182986111,1,3,0.070771667,955,311.63,404750,59589,12220
9014,0,16.7,0.122222001,80000,80.16,0.125,1,0,0.046557,1005.71,231.73,351287,42935,8994.29
9015,0,19.22,0.163389901,68000,43.43478261,0.183823529,1,6,0.049058824,780.97,600.7,296634,48467,11719.03
9016,0,8.85,0.329476732,80000,64.48387097,0.2875,0.5,2,0.0767085,853.79,649.76,78048,25715,22146.21
9019,0,18.76,0.323855095,120000,99.95,0.166666667,1,1,0.060908,1531.46,289.04,188924,61184,18468.54
9025,0,11.49,0.138897469,280000,55.72222222,0.142857143,1,4,0.038116286,1484.87,1156.65,508303,70602,38515.13
9026,0,23.38,0.955182889,50000,48.68292683,0.24,0.5,3,0.084264,314.52,722.22,120155,114770,11685.48
9030,0,15.72,0.584778438,92000,117.8823529,0.130434783,0,2,0.038976522,658.08,813.23,54725,32002,11341.92
9032,0,15.9,0.786299821,80000,125.5625,0.1375,0.5,3,0.0597015,1197.82,770.16,63678,50070,9802.18
9039,0,11.46,0.731542433,112029,125.5625,0.178525203,1,0,0.072793295,1843.34,889.4,56359,41229,18156.66
9044,0,44.29,1.223552679,45000,47.69047619,0.266666667,0,2,0.106272,1131.29,454.8,74327,90943,10868.71
9047,0,9.59,0.422915767,93000,73.88888889,0.195698925,1,1,0.073547097,901.51,254.57,46300,19581,17298.49
9053,0,7.15,0.052294898,150000,105.5789474,0.08,0.5,1,0.0363904,1244.13,1015.97,309992,16211,10755.87
9061,0,14.8,0.167556385,128000,69.20689655,0.0703125,1,6,0.027389063,430.01,143.88,667065,111771,8569.99
9062,0,17.77,0.15437884,120000,60.48484848,0.25,1,2,0.093099,3017.5,694.23,535313,82641,26982.5
9067,0,8.23,0.097200448,27703,222.2222222,0.288777389,1,1,0.106558856,1017.33,209.68,44650,4340,6982.67
9070,0,9.35,0.084585477,80000,80.24,0.15,1,1,0.05535,1526,314.52,321249,27173,10474
9071,0,11.63,0.173654148,110000,118.0588235,0.181818182,0,0,0.072447273,1407.26,571.73,234777,40770,18592.74
9073,0,16.6,0.695386743,165000,42.40425532,0.212121212,0.5,4,0.066072727,1824.24,2625.75,118593,82468,33175.76
9076,0,8.51,0.656997099,210000,154.1538462,0.057142857,0.5,1,0.025620571,493.07,390.06,79976,52544,11506.93
9078,0,6.49,0.131402117,650000,73.96296296,0.061538462,0.5,5,0.023970646,2879.06,969.9,819104,107632,37120.94
9081,0,15.8,0.143726628,101000,64.16129032,0.247524752,1,2,0.077739802,1023.42,1539.88,248423,35705,23976.58
9089,0,15.92,0.67951338,90540,82.75,0.220896841,1,2,0.090687873,904.75,448.1,41593,28263,19095.25
9092,0,19.44,0.417482214,40000,118.2941176,0.625,0.5,1,0.215238,906.45,1930.22,29939,12499,24093.55
9093,0,11.95,0.278372452,100000,47.73809524,0.18,1,0,0.0701244,2177.84,811.74,231686,64495,15822.16
9097,0,37.49,0.228171381,45000,47.14285714,0.108888889,1,2,0.040557333,617.91,140.54,195191,44537,4282.09
9100,0,18.95,0.478355114,56000,223,0.532142857,1,3,0.190474286,501.2,1233.83,47979,22951,29298.8
9102,0,5.39,0.08573703,200000,74.03703704,0.175,1,3,0.0450546,2274.12,1439.91,556504,47713,32725.88
