ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,target
8951,0,14.78,0.35617026,63000,47.76190476,0.476190476,0.5,5,0.170447619,765.02,1876.51,205121,73058,0
8953,0,31.35,0.241236508,97500,54.10810811,0.18025641,1,0,0.065131077,904.84,148.36,714755,172425,1
8955,0,26.13,0.122155022,83000,64.48387097,0.042168675,1,3,0.016956145,244.05,102.89,485285,59280,0
8962,0,18.04,0.230616822,52278.85,100.25,0.405517719,0,0,0.157982052,2043.11,697.66,107000,24676,0
8966,0,28.24,0.558782267,54000,95.47619048,0.351851852,1,0,0.125966667,652.83,1587.32,49896,27881,1
8967,0,22.07,0.334144526,42000,83.54166667,0.238095238,0.5,0,0.087842857,758.83,159.79,229703,76754,1
8976,0,8.41,0.107287558,118000,79.76,0.033898305,1,1,0.014522034,349.9,217.5,411688,44169,0
8979,0,18.52,0.258743717,71487,116.6470588,0.090925623,1,5,0.035424063,6500,2.35,236141,61100,0
8980,0,24.89,0.188849888,27480,134.1333333,0.116448326,1,1,0.049135371,284.95,143.78,102277,19315,0
8982,0,22.54,0.826829689,65000,39.15686275,0.292307692,0.5,2,0.116490462,1791.22,751.73,139204,115098,0
8985,0,12.32,0.461132895,60000,87.52173913,0.133333333,0.5,8,0.052308,796.65,269.82,37744,17405,0
8988,0,5.44,0.076529014,125000,222.4444444,0.144,1,1,0.05262432,916.55,173.72,280900,21497,1
8990,0,9.92,0.23330048,52500,117.8235294,0.088571429,1,1,0.032678857,803.54,71.9,31453,7338,1
8991,0,25.16,0.736529942,50000,76.76923077,0.36,1,5,0.1353144,2251,560.08,67947,50045,0
8994,0,30.33,0.193542285,50000,36.21818182,0.6,0,3,0.1714776,1734.16,1775.58,311875,60361,0
8996,0,10.52,0.175015535,105832,79.64,0.226774511,1,2,0.083678661,3051.94,620.09,292894,51261,1
8998,0,10.54,0.108988784,94966,68.75862069,0.073710591,1,1,0.026941432,716.4,137.63,275065,29979,1
8999,0,22.04,0.753060255,55000,76.92307692,0.181818182,1,1,0.076717091,663.38,382.59,54734,41218,0
9002,0,3.08,0.341345889,2300000,74,0.017391304,0.5,1,0.006679304,40000,1133.53,2761000,942456,1
9004,0,28.6,0.200847546,56000,32.24193548,0.160714286,1,1,0.061716429,656.99,202.32,163059,32750,1
9010,0,30.1,0.147224212,72000,68.79310345,0.182986111,1,3,0.070771667,955,311.63,404750,59589,1
9014,0,16.7,0.122222001,80000,80.16,0.125,1,0,0.046557,1005.71,231.73,351287,42935,1
9015,0,19.22,0.163389901,68000,43.43478261,0.183823529,1,6,0.049058824,780.97,600.7,296634,48467,1
9016,0,8.85,0.329476732,80000,64.48387097,0.2875,0.5,2,0.0767085,853.79,649.76,78048,25715,1
9019,0,18.76,0.323855095,120000,99.95,0.166666667,1,1,0.060908,1531.46,289.04,188924,61184,1
9025,0,11.49,0.138897469,280000,55.72222222,0.142857143,1,4,0.038116286,1484.87,1156.65,508303,70602,1
9026,0,23.38,0.955182889,50000,48.68292683,0.24,0.5,3,0.084264,314.52,722.22,120155,114770,0
9030,0,15.72,0.584778438,92000,117.8823529,0.130434783,0,2,0.038976522,658.08,813.23,54725,32002,0
9032,0,15.9,0.786299821,80000,125.5625,0.1375,0.5,3,0.0597015,1197.82,770.16,63678,50070,0
9039,0,11.46,0.731542433,112029,125.5625,0.178525203,1,0,0.072793295,1843.34,889.4,56359,41229,0
9044,0,44.29,1.223552679,45000,47.69047619,0.266666667,0,2,0.106272,1131.29,454.8,74327,90943,0
9047,0,9.59,0.422915767,93000,73.88888889,0.195698925,1,1,0.073547097,901.51,254.57,46300,19581,1
9053,0,7.15,0.052294898,150000,105.5789474,0.08,0.5,1,0.0363904,1244.13,1015.97,309992,16211,1
9061,0,14.8,0.167556385,128000,69.20689655,0.0703125,1,6,0.027389063,430.01,143.88,667065,111771,0
9062,0,17.77,0.15437884,120000,60.48484848,0.25,1,2,0.093099,3017.5,694.23,535313,82641,1
9067,0,8.23,0.097200448,27703,222.2222222,0.288777389,1,1,0.106558856,1017.33,209.68,44650,4340,1
9070,0,9.35,0.084585477,80000,80.24,0.15,1,1,0.05535,1526,314.52,321249,27173,1
9071,0,11.63,0.173654148,110000,118.0588235,0.181818182,0,0,0.072447273,1407.26,571.73,234777,40770,0
9073,0,16.6,0.695386743,165000,42.40425532,0.212121212,0.5,4,0.066072727,1824.24,2625.75,118593,82468,0
9076,0,8.51,0.656997099,210000,154.1538462,0.057142857,0.5,1,0.025620571,493.07,390.06,79976,52544,0
9078,0,6.49,0.131402117,650000,73.96296296,0.061538462,0.5,5,0.023970646,2879.06,969.9,819104,107632,1
9081,0,15.8,0.143726628,101000,64.16129032,0.247524752,1,2,0.077739802,1023.42,1539.88,248423,35705,1
9089,0,15.92,0.67951338,90540,82.75,0.220896841,1,2,0.090687873,904.75,448.1,41593,28263,0
9092,0,19.44,0.417482214,40000,118.2941176,0.625,0.5,1,0.215238,906.45,1930.22,29939,12499,0
9093,0,11.95,0.278372452,100000,47.73809524,0.18,1,0,0.0701244,2177.84,811.74,231686,64495,1
9097,0,37.49,0.228171381,45000,47.14285714,0.108888889,1,2,0.040557333,617.91,140.54,195191,44537,1
9100,0,18.95,0.478355114,56000,223,0.532142857,1,3,0.190474286,501.2,1233.83,47979,22951,0
9102,0,5.39,0.08573703,200000,74.03703704,0.175,1,3,0.0450546,2274.12,1439.91,556504,47713,1
9103,0,12.37,0.193562928,103000,90.54545455,0.058252427,1,5,0.02375301,552.72,292.25,259559,50241,1
9107,0,13.38,0.509185872,68000,60.21212121,0.264705882,0,0,0.067381765,1183.83,715.39,54758,27882,0
9108,0,5.7,0.069349942,265000,43.54347826,0.132075472,1,4,0.031645585,1955.74,903.94,819496,56832,1
9110,0,28.66,0.368735786,95000,44.48888889,0.315789474,0.5,10,0.125847158,3134.8,1198,307361,113335,0
9111,0,66.18,0.186881102,46422,40.7755102,0.753952867,0.5,0,0.291640171,3396.21,1097.32,329921,61656,0
9113,0,19.97,0.704943174,45000,118.0588235,0.444444444,0.5,1,0.174381333,2403.8,853.73,61944,43667,0
9118,0,26.12,0.273768997,68000,95.14285714,0.352941176,0.5,3,0.143911765,2263.9,1029.98,284057,77766,1
9120,0,18.48,0.60303263,87000,41.875,0.091954023,0.5,1,0.037751724,546.05,262.54,26050,15709,0
9121,0,26.56,0.288551444,47000,55.05555556,0.637765957,1,2,0.284420426,2519.71,1902.9,82779,23886,0
9123,0,8.47,0.110300041,145000,74.14814815,0.137931034,1,1,0.053346207,1449.72,495.11,265630,29299,1
9125,0,15.48,0.133840041,67000,83.75,0.149253731,1,1,0.065156418,639.86,441.26,164592,22029,1
9128,0,7.37,0.542636811,200000,124.3125,0.15,0.5,2,0.041958,1777.73,1695.3,60558,32861,1
9130,0,26.79,0.233617388,50000,125.1875,0.24,0.5,0,0.0934992,1156.47,447,175201,40930,1
9133,0,20.01,0.447692924,87600,58.64705882,0.114155251,1,7,0.044150685,724.86,198.75,84826,37976,0
9141,0,11.44,0.767846711,32000,402.8,0.15625,0,4,0.0700575,310.81,243.99,17118,13144,0
9147,0,9.89,0.066177404,93000,143.2857143,0.172043011,1,2,0.068562581,1894.96,751.18,299226,19802,1
9157,0,15.34,0.118900894,115000,56.88571429,0.243478261,1,2,0.092244522,886.71,2604.65,479517,57015,1
9158,0,29.26,1.342942567,50000,86.86956522,0.24,0.5,3,0.098544,1098.34,548.75,193321,259619,0
9160,0,40.12,0.155132883,35000,95.38095238,0.502857143,1,6,0.176550857,304.36,676.94,185802,28824,0
9162,0,30.69,0.563340288,67760,60.39393939,0.078217237,1,1,0.03003719,5300,70.92,127486,71818,1
9164,0,33.71,0.124246821,33000,143.5,0.333333333,1,2,0.12892,797.35,291.63,261890,32539,1
9165,0,13,0.498074066,54000,95.47619048,0.138888889,0.5,3,0.054108889,722.23,270.13,36346,18103,1
9169,0,24.09,0.842212436,80000,68.34482759,0.2,1,1,0.062814,487.28,734.48,120808,101746,0
9175,0,15.55,0.620718563,28000,132.6666667,0.482142857,0,2,0.18609,415.91,1276.39,16700,10366,0
9182,0,25.61,0.279430008,190000,34.39655172,0.184210526,0.5,5,0.075111158,4055.24,1864.64,485270,135599,1
9183,0,24.03,0.169644773,105000,33.2,0.247619048,1,5,0.097154286,2488.55,896.09,713149,120982,1
9188,0,34.02,0.071947326,46000,48.85365854,0.130434783,1,2,0.048130435,763,157.26,549944,39567,1
9190,0,23.04,0.180313469,49500,100.55,0.202020202,1,4,0.062155152,312.68,435.99,218586,39414,0
9191,0,6.09,0.136701945,125000,44.46666667,0.12,1,6,0.0332016,715.95,644.8,390982,53448,1
9192,0,15.37,0.509487652,90000,133,0.222222222,1,4,0.086573333,2419.83,815.09,270246,137687,1
9194,0,37.12,0.641874951,60000,105.4736842,0.25,1,2,0.096704,1826.96,574.09,88941,57089,0
9196,0,52.78,0.790252101,50000,79.44,0.64,1,1,0.2741592,2805.62,1702.94,35700,28212,0
9198,0,24.76,0.737326127,48000,91.22727273,0.229166667,1,1,0.0861375,1375.61,342.27,56435,41611,0
9201,0,56.56,0.327789943,30000,76.84615385,0.6,1,3,0.179288,583.85,743.72,239745,78586,0
9202,0,13.79,0.207445868,206000,68.48275862,0.016990291,1,0,0.006619223,337.32,112.13,395790,82105,0
9206,0,5.24,0.05108568,80000,201.3,0.35,0.5,2,0.1021815,1578.64,1914.63,160084,8178,1
9207,0,10.72,0.249764287,220000,111.4444444,0.063636364,1,0,0.024612,1014.8,323.43,392426,98014,1
9208,0,11.96,0.62354205,60000,222.7777778,0.12,1,0,0.047816,506.62,205.83,26064,16252,0
9211,0,22.09,0.225685328,78000,86.86956522,0.461538462,1,0,0.117486154,2367.66,1410.92,201874,45560,0
9214,0,15.46,0.656524936,64000,105.2631579,0.125,1,3,0.049044375,961.51,341.49,39441,25894,0
9218,0,9.87,0.520613476,70000,167.1666667,0.2,0,2,0.078471429,1000.44,355.84,41599,21657,0
9219,0,0.97,0.202905983,151000,83.625,0.21192053,0.5,4,0.058633113,1527.3,1399.74,23400,4748,1
9220,0,10.34,0.43522252,130000,57.97058824,0.153846154,0,4,0.061858154,1394.44,601.94,39929,17378,0
9222,0,16.86,0.282273745,115000,90.68181818,0.026086957,1,5,0.011009739,267.13,149.57,401681,113384,0
9224,0,11.72,0.318971485,65000,222.5555556,0.073846154,0.5,0,0.032933538,508.62,378,59231,18893,1
9225,0,19.46,0.636139933,38000,110.9444444,0.190131579,1,2,0.077516842,496.7,228.81,39419,25076,0
9228,0,26.07,0.121041501,110000,53.78378378,0.021818182,1,4,0.008895273,109.38,51.89,444013,53744,0
9229,0,29.59,0.524343241,100000,179.7272727,0.08,1,0,0.030066,596.39,148.18,104300,54689,1
9230,0,20.19,0.081332265,85000,52.44736842,0.235294118,0.5,2,0.093769412,2368.7,938.98,349480,28424,1
9231,0,27.95,0.621465734,55944,54.18918919,0.143000143,1,3,0.06033891,530.72,298.95,51319,31893,0
9232,0,11.11,0.24405981,192000,73.81481481,0.125,1,2,0.046124375,3051.94,629.05,363751,88777,1
9233,0,16.01,0.75165,90000,110.8888889,0.177777778,0,0,0.053122667,696.93,866.37,40000,30066,0
9238,0,13.98,0.678537251,72000,125.4375,0.291666667,0,4,0.121398333,1413.13,754.49,49113,33325,0
9241,0,19.55,0.297150909,90000,29.73134328,0.055555556,1,2,0.020306667,641.3,116.82,317926,94472,1
9243,0,17.73,0.620564495,80000,71.46428571,0.25,0.5,3,0.093969,1994.26,502.72,76316,47359,0
9248,0,12.45,0.433486632,64000,86.65217391,0.15625,1,9,0.061306875,957.17,344.65,58274,25261,0
9253,0,30.89,0.255692874,80000,52.76315789,0.175,1,1,0.0500145,643.36,678.65,288299,73716,1
9256,0,13.42,0.292261135,90000,58.85294118,0.222222222,1,1,0.07282,977.58,1693.59,221066,64609,1
9259,0,3.47,0.052754669,94000,40.87755102,0.122340426,1,9,0.051628085,1023.86,583.58,141959,7489,0
9260,0,19.41,0.442271273,70000,87,0.085714286,1,0,0.03192,299.91,70.04,91878,40635,0
9262,0,24.41,0.301834214,59000,31.3125,0.367372881,0.5,5,0.101621695,771.72,710.85,425959,128569,1
9263,0,29.38,0.700545222,70000,111.4444444,0.071428571,0,3,0.027630857,485.2,152.62,139026,97394,0
9264,0,0.95,0.156666667,63000,285.7142857,0.206349206,1,0,0.084139048,1698.18,558.92,6900,1081,1
9266,0,25.68,0.16591077,80000,64.51612903,0.125,0.5,0,0.0486915,719.79,248.26,358735,59518,1
9267,0,15.66,0.467893422,100000,167.0833333,0.3,1,0,0.1372068,1824.24,1569.51,65267,30538,1
9268,0,8.74,0.105490349,160000,51.35897436,0.15,0.5,6,0.05802225,2328.83,739.21,409810,43231,1
9275,0,12.83,0.585120042,130000,48.73170732,0.076923077,1,2,0.032021538,902.74,476.5,56855,33267,1
9277,0,8.01,0.200043415,100000,87.2173913,0.06,0.5,5,0.0225492,447.28,113.8,69100,13823,0
9278,0,18.41,0.568736725,72000,125.5625,0.416666667,0.5,0,0.17345,2708.22,1429.5,47551,27044,1
9279,0,8.78,0.049303377,160000,66.73333333,0.25,0.5,2,0.09396825,5002.22,1226.91,787370,38820,1
9282,0,10.68,0.320095449,46500,118.0588235,0.090322581,0.5,6,0.039747097,358.07,253.57,134941,43194,0
9284,0,12.54,0.846429968,40000,142.8571429,0.15,1,1,0.059778,565.65,223.4,56274,47632,0
9285,0,11.26,0.273585313,76000,94.95238095,0.088157895,0.5,3,0.034340526,482.26,162.46,46300,12667,0
9291,0,14.97,0.088915696,65000,154.1538462,0.184615385,0.5,0,0.070903385,1172.38,357.57,299261,26609,1
9292,0,20.46,0.186958353,75000,55.41666667,0.224,1,1,0.087888,1608,568.83,292049,54601,1
9296,0,19.34,0.177144797,290000,58.47058824,0.100603448,0.5,0,0.029370621,29175,645.72,842294,149208,1
9300,0,13.08,0.544209525,68000,73.59259259,0.073529412,0.5,0,0.027638824,498.59,125.68,68345,37194,0
9302,0,16.33,0.126309887,115000,62.59375,0.208695652,1,9,0.080140174,1751.93,526.95,494031,62401,0
9305,0,10.87,0.1890775,96500,99.95,0.259067358,1,3,0.069138653,1243.27,947.38,229160,43329,1
9309,0,28.23,0.51933911,40296,32.20967742,0.372245384,0,2,0.14834723,15000,392.79,237498,123342,0
9316,0,10.01,0.606957536,58000,100.3,0.172413793,0.5,7,0.07275931,1120.37,620.18,32569,19768,0
9322,0,24.57,0.231211251,72000,66.63333333,0.2,0.5,1,0.079703333,1357.54,545.75,198390,45870,1
9325,0,23.86,0.476950826,60000,95.23809524,0.2,0.5,2,0.053376,596.79,462.74,52670,25121,1
9327,0,13.77,0.790818968,105000,100.3,0.152380952,0.5,2,0.040657143,593.94,452.01,79185,62621,0
9328,0,27.48,0.113769834,90000,79.84,0.166666667,0.5,0,0.060221333,1160.98,185.15,383810,43666,1
9330,0,25.49,0.150242597,109600,79.88,0.255474453,1,10,0.065773358,1819.31,1151.92,632324,95002,0
9340,0,30.53,1.18232673,29000,125.375,0.207758621,0.5,1,0.087666207,399.72,230.5,41294,48823,0
9342,0,19.14,0.804865854,75000,87.13043478,0.4,0.5,0,0.1377536,1087.78,2276.46,82000,65999,0
9343,0,10.9,0.092509796,75000,74.14814815,0.133333333,0.5,10,0.0536112,697.24,293.96,390737,36147,0
9344,0,16.89,0.846,28000,182.4545455,0.085714286,1,2,0.039762857,143.65,131.64,10000,8460,0
9349,0,9.96,0.165246959,126000,117.8823529,0.007936508,0.5,1,0.003446667,86.49,57.27,285270,47140,0
9354,0,10.18,0.087052126,154000,105.6315789,0.248214286,0.5,1,0.090709091,3002.68,571.54,495703,43152,1
9358,0,10.33,0.813794321,90000,167.1666667,0.133333333,0.5,3,0.042390667,609.64,966.68,50992,41497,0
9359,0,10.23,0.176718726,55000,74.2962963,0.236363636,0.5,1,0.091429091,1583.36,504.72,261240,46166,1
9360,0,4.55,0.481074987,90000,200.6,0.055555556,1,1,0.025272,411.53,334.71,43461,20908,0
9363,0,7.7,0.749583333,91000,99.9,0.043956044,1,0,0.017674286,278.9,120.39,4800,3598,0
9370,0,1.56,0.002940938,40000,223.6666667,0.2,0.5,3,0.089193,847.67,629.99,123090,362,1
9373,0,12.44,0.082215086,85000,73.81481481,0.035294118,1,0,0.012753882,272.22,37.92,225129,18509,0
9377,0,4.31,0.022994662,100000,118.2352941,0.32,1,2,0.1180776,4069.22,826.79,552650,12708,1
9380,0,22.33,0.146181243,60000,66.46666667,0.05,0.5,0,0.018068,232.22,39.25,176890,25858,0
9382,0,19.3,0.225321499,75500,58.38235294,0.079470199,1,11,0.031953377,418.34,180.58,308244,69454,0
9390,0,8.83,0.998224462,130000,200.3,0.138461538,0.5,2,0.052044,18000,367.03,94056,93889,0
9391,0,27.03,0.75700189,57000,142.6428571,0.087719298,1,3,0.033690526,5000,44.39,91511,69274,0
9398,0,26.5,0.502626036,190000,46.34883721,0.150263158,1,1,0.058124211,3477.32,1108.43,112527,56559,1
9399,0,22.5,0.716708591,52000,223.1111111,0.192307692,0.5,2,0.081154615,890.31,507.47,52476,37610,0
9400,0,20.23,0.755767775,34000,100.65,0.117647059,0.5,0,0.0483,180.96,100.31,64713,48908,0
9401,0,16.96,0.590929816,101000,99.9,0.168316832,1,3,0.049128713,761.84,877.04,118432,69985,1
9405,0,22.76,0.973072191,26000,334,0.461538462,0.5,5,0.151241538,809.09,800.07,49577,48242,0
9407,0,3.96,0.372239316,200000,94.95238095,0.15,1,1,0.0386178,1949.21,1251.57,58500,21776,1
9408,0,31.02,0.728335795,40000,66.8,0.175,1,1,0.07701,596.78,422.62,40620,29585,0
9413,0,20.66,0.192517675,73000,60.6969697,0.109589041,1,1,0.040816438,1008.78,229.45,272001,52365,1
9415,0,15.39,0.58951087,68000,125.1875,0.176470588,1,4,0.077657647,1023.06,705.46,36800,21694,1
9418,0,12.58,0.543919836,140000,105.4210526,0.085714286,1,3,0.035194286,1381.04,700.13,81034,44076,1
9420,0,22,0.324872881,25800,60.18181818,0.19379845,1,2,0.077925581,348.63,150.49,23600,7667,0
9421,0,35.58,0.515225578,60000,100.3,0.083333333,0.5,4,0.034686,336.47,175.46,120291,61977,0
9425,0,15.1,0.202147223,108000,34.29310345,0.324074074,1,5,0.130303333,1618.34,702.6,268626,54302,1
9429,0,30.13,0.28956142,45000,83.41666667,0.222222222,0.5,6,0.061472,236.04,236.33,127776,36999,0
9432,0,21.43,0.73906282,78000,39.9,0.205128205,1,3,0.059886154,902.07,1029.99,180691,133542,0
9433,0,11.19,0.670367052,190000,95.52380952,0.157894737,0,5,0.067637684,3311.4,2040.18,71434,47887,0
9435,0,14.23,0.145520532,125000,62.40625,0.168,1,1,0.04275552,545.79,321.8,293450,42703,1
9436,0,17.28,0.191673208,100000,79.88,0.18,0.5,2,0.0696264,2192.33,698.84,335039,64218,1
9443,0,7.02,0.02344157,225000,51.43589744,0.066666667,1,4,0.0297312,1589.4,1181.23,545100,12778,1
9449,0,37.63,0.390018179,32340,74,0.309214595,0.5,0,0.083710575,489.39,395.48,66561,25960,0
9451,0,18.8,0.675807079,60000,111.7777778,0.3,1,3,0.122324,1659,794.28,35994,24325,0
9452,0,23.24,0.514235905,80000,80.32,0.1875,1,0,0.05004,937.17,720.84,134800,69319,1
9453,0,38.95,0.199587172,65000,86.56521739,0.458846154,1,1,0.144108923,908.31,1369.1,392415,78321,0
9455,0,29.38,0.393787519,65000,125.25,0.092307692,0,2,0.035957538,431.89,148.95,71630,28207,0
9457,0,31.18,0.314123189,57000,45.56818182,0.105263158,0.5,2,0.041008421,725.95,244.53,350891,110223,1
9464,0,26.85,0.685163879,56000,133.8666667,0.267857143,0.5,3,0.103611429,1455.52,470.28,71272,48833,0
9474,0,26.39,0.141716567,240000,33.89830508,0.08,1,12,0.0307205,1401.55,493.35,637272,90312,0
9476,0,15.93,0.172662511,55000,200.4,0.636363636,1,1,0.259474909,4055.24,1838.21,56150,9695,0
9484,0,25.18,0.765610313,75000,99,0.28,1,1,0.072088,21000,139.8,89364,68418,0
9488,0,16.96,0.740621482,85000,95.04761905,0.127058824,0.5,4,0.040728,211.74,340.77,44410,32891,0
9490,0,1.84,0.11875,37770,401.4,0.264760392,1,2,0.114020651,429.7,278.35,1600,190,0
9493,0,24.63,0.388657453,55000,71.21428571,0.363636364,1,0,0.092565818,1315.39,783.84,101300,39371,1
9495,0,4.8,0.5875,46556,287.7142857,0.214795085,0.5,3,0.086365667,462.39,193.74,10400,6110,0
9496,0,21.15,0.203241593,56000,52.68421053,0.267857143,1,1,0.071485714,937.17,705.85,251543,51124,1
9500,0,6.2,0.414329833,185000,55.55555556,0.189189189,1,2,0.05292,1649.48,1586.54,56665,23478,1
9502,0,27.56,0.39731639,80000,73.88888889,0.1,0.5,0,0.0463965,813.35,723.02,95692,38020,1
9505,0,17.02,0.734030778,120000,58.76470588,0.333333333,0.5,2,0.090216,1460.72,1189.72,74080,54377,0
9507,0,14.88,0.520871949,90000,57.08571429,0.088888889,1,3,0.036498667,920.72,441.72,335570,174789,1
9510,0,42.99,0.387370055,75000,40.89795918,0.064,0.5,4,0.0270048,318.43,183.64,588902,228123,0
9512,0,35.2,0.164948245,60000,111,0.320416667,0.5,1,0.128852,1796.4,767.16,247320,40795,1
9513,0,23.76,0.288522368,45000,95.23809524,0.355555556,1,1,0.101616,924.8,967.12,92946,26817,1
9514,0,12.92,0.308149055,59991,77.19230769,0.16669167,0.5,7,0.052353853,304.57,469.83,220455,67933,0
9515,0,37.55,0.595785972,94000,51.20512821,0.054521277,1,1,0.023673191,558.1,343.4,133459,79513,1
9517,0,38.73,0.635059585,66000,69.06896552,0.075757576,0.5,1,0.027954545,635.83,131.05,248805,158006,0
9520,0,47.16,0.513178003,41000,111.4444444,0.901829268,0.5,1,0.353786341,12837.42,744.11,79830,40967,0
9528,0,35.91,0.506070624,65000,28.54285714,0.353846154,1,2,0.095769231,839.94,684.08,381427,193029,1
9530,0,26.13,0.416364689,120000,36.4,0.25,1,4,0.108548,3266.76,2130.54,405935,169017,1
9534,0,16.83,0.550699933,42500,223,0.235294118,1,1,0.065088,356.06,327.96,38718,21322,0
9535,0,26.64,0.886620956,50000,76.76923077,0.14,0.5,1,0.0545424,846.97,281.23,75693,67111,0
9538,0,14.4,0.078671244,101000,58.79411765,0.148514851,1,6,0.057850693,1079.67,363.71,986396,77601,1
9539,0,12.16,0.101683136,101400,94.76190476,0.295857988,1,2,0.131942012,3175.53,2506.32,302174,30726,1
9541,0,56.82,0.233865917,99000,50.025,0.404040404,1,1,0.104021818,1545.89,1005.49,672257,157218,0
9546,0,14.41,0.118413294,120000,90.5,0.25,1,1,0.104055,2018.74,1077.84,373100,44180,1
9547,0,7.45,0.050153052,97000,124.1875,0.309278351,0.5,1,0.097134433,913.64,1377.14,341714,17138,1
9550,0,9.5,0.048729223,62400,124.875,0.480769231,1,1,0.184617308,2189.9,674.41,186500,9088,0
9556,0,23.92,0.278250221,100000,76.80769231,0.2915,1,3,0.1161672,3452.32,1256.6,265405,73849,1
9557,0,20.42,0.211798863,83000,50.1,0.120481928,0.5,1,0.04402988,800.59,156.39,284841,60329,1
9559,0,35.99,0.203804509,55000,86.39130435,0.272727273,1,4,0.073830545,734.04,598.49,252595,51480,1
9561,0,5.43,1.170758193,58000,74.14814815,0.075862069,1,0,0.033117931,281.54,194.16,236668,277081,0
9562,0,16.11,0.084946192,160000,48.58536585,0.21875,1,0,0.0701175,1038.01,1727.04,530218,45040,1
9564,0,12.08,0.136136573,65000,111.2222222,0.153846154,1,0,0.056769231,1271.66,265.65,226809,30877,1
9574,0,18.5,0.108625246,80000,79.24,0.18125,1,0,0.0662475,1696.77,293.43,258439,28073,1
9575,0,12.15,0.2604907,153000,71,0.261437908,1,2,0.073128627,2369.69,2229.68,142531,37128,1
9577,0,14.88,0.093219406,90000,62.625,0.142222222,0.5,5,0.037022667,488.63,302.1,526886,49116,0
9578,0,8.36,0.315717222,100000,68.93103448,0.4,0.5,1,0.1018212,2630.73,1589.75,270983,85554,1
9583,0,11.3,0.109977634,100000,91.09090909,0.06,1,3,0.0235416,721.14,256.12,344270,37862,1
9589,0,9.36,0.359136485,39995,83.41666667,0.500062508,1,3,0.203899487,1843.34,784.38,37799,13575,0
9594,0,77.55,0.111530496,26400,77.11538462,1.022727273,1,2,0.419931818,3107.32,1459.13,484307,54015,0
9595,0,19.28,0.612115482,92000,125.4375,0.434782609,0.5,0,0.110675217,40000,13.79,112121,68631,0
9598,0,20.93,0.489713052,65000,57.37142857,0.615384615,0.5,9,0.170261538,1907.5,1751.3,81025,39679,0
9601,0,39.87,0.669183381,50000,133.6,0.8,1,0,0.318768,2814.51,1116.85,112978,75603,0
